id,host_id,latitude,longitude,neighbourhood_cleansed,price,room_type,property_type,accommodates,bedrooms,beds,bathrooms_text,minimum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,host_is_superhost,license,calculated_host_listings_count,reviews_per_month,price_w,log_price,log_price_w
927704068940216066,105245138,43.61117139047254,-79.4977296058691,Mimico (includes Humber Bay Shores),29.0,Private room,Private room in home,1,1.0,1.0,1 bath,28,89,0,4.89,f,f,Unknown,2,0.87,32.0,3.367295829986474,3.4657359027997265
927704770874054662,69432,43.65103,-79.40503,Kensington-Chinatown,65.0,Private room,Private room in home,1,1.0,1.0,1 shared bath,28,130,0,4.89,f,t,Unknown,9,0.87,65.0,4.174387269895637,4.174387269895637
927723813417448975,83811416,43.67483,-79.38999,Annex,253.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,28,268,13,4.77,f,f,STR-2305-FHVKVP,1,0.46,253.0,5.53338948872752,5.53338948872752
927785721841081747,512840419,43.68274,-79.48939,Rockcliffe-Smythe,47.0,Private room,Private room in home,2,1.0,1.0,2 baths,28,267,41,4.71,f,f,STR-2303-FGMBHP,9,1.53,47.0,3.8501476017100584,3.8501476017100584
927789493342071550,93043383,43.7706,-79.30665,Tam O'Shanter-Sullivan,56.0,Entire home/apt,Entire home,2,0.0,0.0,1 bath,28,165,1,5.0,f,f,STR-2307-GKQVHT,1,0.67,56.0,4.02535169073515,4.02535169073515
927838168307481622,523594446,43.77874980069897,-79.42161621142421,Newtonbrook West,265.0,Entire home/apt,Entire home,6,3.0,3.0,2.5 baths,3,76,59,4.85,f,t,STR-2306-JFBKVZ,1,2.08,265.0,5.579729825986222,5.579729825986222
928129027014494450,34613835,43.65116762994193,-79.41351292524892,Trinity-Bellwoods,255.0,Entire home/apt,Entire guesthouse,2,1.0,1.0,1 bath,3,349,53,5.0,f,t,STR-2307-FYHPHR,1,1.97,255.0,5.541263545158426,5.541263545158426
928163899677220585,427772700,43.760290138706175,-79.45802581160152,Bathurst Manor,75.0,Entire home/apt,Entire guest suite,2,1.0,1.0,1 bath,30,330,9,5.0,f,t,Unknown,1,0.32,75.0,4.31748811353631,4.31748811353631
928188468821584931,4184875,43.66935,-79.36566,Cabbagetown-South St.James Town,180.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,1,222,160,4.94,t,t,STR-2306-FSPKVQ,1,5.78,180.0,5.19295685089021,5.19295685089021
928256039278962470,35171117,43.7678102,-79.3994116,Willowdale East,769.0,Entire home/apt,Entire home,11,5.0,6.0,3.5 baths,3,180,17,4.82,f,f,STR-2208-JBJBHM,1,0.63,769.0,6.645090969505644,6.645090969505644
928302460268845725,13165498,43.768190052545336,-79.37759108085515,Bayview Village,45.0,Private room,Private room in home,2,1.0,1.0,1.5 baths,28,165,5,4.2,f,f,STR-2302-GSJKVT,3,0.18,45.0,3.8066624897703196,3.8066624897703196
928302945087468547,427639234,43.66552342569938,-79.38602367284969,Bay Street Corridor,656.0,Entire home/apt,Entire condo,6,3.0,3.0,2.5 baths,1,217,13,4.85,f,t,STR-2206-FYPXVD,1,0.47,656.0,6.486160788944089,6.486160788944089
928325326606283629,1173671,43.691229,-79.2698946,Birchcliffe-Cliffside,291.0,Entire home/apt,Entire home,8,4.0,4.0,4 baths,1,0,27,4.7,f,f,STR-2306-HSTDVY,2,1.14,291.0,5.673323267171493,5.673323267171493
928369978317459139,369149465,43.64493,-79.40303,Waterfront Communities-The Island,209.0,Entire home/apt,Entire rental unit,4,3.0,3.0,2 baths,30,364,0,4.89,f,f,Unknown,1,0.87,209.0,5.342334251964811,5.342334251964811
928370074824661455,20410309,43.66328,-79.33044,South Riverdale,84.0,Entire home/apt,Entire home,4,1.0,2.0,1 bath,28,362,5,4.6,f,f,STR-2307-FXQVHR,1,0.19,84.0,4.430816798843313,4.430816798843313
928418519095131685,523761294,43.81501,-79.27319,Agincourt North,68.0,Private room,Private room in home,2,1.0,1.0,3 shared baths,28,270,2,3.0,t,f,STR-2303-FMKVHQ,2,0.07,68.0,4.219507705176107,4.219507705176107
928451720594184994,523769130,43.7753862,-79.31367879999999,Tam O'Shanter-Sullivan,190.0,Entire home/apt,Entire home,6,3.0,3.0,2 baths,2,362,57,4.93,f,t,STR-2303-HZXRVZ,1,2.01,190.0,5.247024072160486,5.247024072160486
928526289830691798,463710504,43.74413,-79.2494,Bendale,56.0,Private room,Private room in home,2,1.0,1.0,1 shared bath,28,364,5,3.6,t,f,Unknown,8,0.21,56.0,4.02535169073515,4.02535169073515
928797333528514506,513062436,43.63884446502925,-79.41620539873838,Niagara,270.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,28,365,0,4.89,t,f,STR-2307-FGMHHP,1,0.87,270.0,5.598421958998375,5.598421958998375
928902210997688164,49992581,43.66296148631973,-79.3770889474892,Church-Yonge Corridor,34.0,Private room,Private room in condo,2,1.0,2.0,1 shared bath,28,208,2,5.0,f,f,Unknown,1,0.08,34.0,3.5263605246161616,3.5263605246161616
928916076679098298,32991998,43.6460181,-79.3938391,Waterfront Communities-The Island,244.0,Entire home/apt,Entire condo,4,2.0,2.0,1 bath,3,255,51,5.0,f,t,STR-2306-GZJRVV,1,1.95,244.0,5.497168225293202,5.497168225293202
928934920213062812,523891952,43.65671,-79.37235,Moss Park,225.0,Entire home/apt,Entire rental unit,5,2.0,3.0,1 bath,6,180,32,4.94,f,f,STR-2303-FRBHHQ,2,1.16,225.0,5.41610040220442,5.41610040220442
928984041453740848,415834685,43.6447289038095,-79.52044040227088,Stonegate-Queensway,77.0,Private room,Private room in home,2,1.0,1.0,1.5 shared baths,4,149,7,5.0,f,f,STR-2212-GRJHHT,3,0.26,77.0,4.343805421853684,4.343805421853684
929011093421799260,3893591,43.66807,-79.47377,Junction Area,339.0,Entire home/apt,Entire home,6,3.0,2.0,1.5 baths,28,365,9,4.56,f,f,STR-2307-FPFBHQ,1,0.33,339.0,5.82600010738045,5.82600010738045
929023666094923649,415834685,43.64353,-79.52276,Stonegate-Queensway,35.0,Private room,Private room in home,1,1.0,1.0,1.5 shared baths,28,137,5,5.0,f,f,Unknown,3,0.32,35.0,3.5553480614894135,3.5553480614894135
929048373872694304,507476472,43.6527462,-79.3956075,Kensington-Chinatown,115.0,Private room,Private room in home,3,1.0,1.0,1 private bath,2,156,64,4.95,t,t,STR-2303-JBVHHZ,3,2.3,115.0,4.74493212836325,4.74493212836325
929052148099248003,415834685,43.64292,-79.52194,Stonegate-Queensway,100.0,Private room,Private room in home,3,1.0,1.0,1.5 baths,28,185,75,4.84,t,f,STR-2212-GRJHHT,3,2.68,100.0,4.605170185988092,4.605170185988092
929057152465631297,102425019,43.64318942493804,-79.38061675308265,Waterfront Communities-The Island,160.0,Entire home/apt,Entire condo,2,0.0,1.0,1 bath,4,41,68,4.9,f,f,STR-2306-HSVPHY,1,2.45,160.0,5.075173815233827,5.075173815233827
929065962823769726,67994132,43.65421694065136,-79.37809941789739,Church-Yonge Corridor,231.0,Entire home/apt,Entire rental unit,1,1.0,1.0,1.5 baths,90,358,1,5.0,f,f,Unknown,1,0.17,231.0,5.442417710521793,5.442417710521793
929148525858366154,88870453,43.7914536,-79.15904139999999,Highland Creek,36.0,Private room,Private room in home,1,1.0,1.0,1 shared bath,28,364,1,5.0,f,f,STR-2307-GGBPHS,10,0.04,36.0,3.58351893845611,3.58351893845611
929180902860076803,88870453,43.7866,-79.18445,Highland Creek,35.0,Private room,Private room in home,1,1.0,1.0,1 bath,28,269,1,5.0,f,f,Unknown,10,0.04,35.0,3.5553480614894135,3.5553480614894135
929221880107502886,7035052,43.63902,-79.41426,Niagara,198.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,3,86,37,4.95,t,t,STR-2307-HBVPHW,1,1.35,198.0,5.288267030694535,5.288267030694535
929628194188084506,524081090,43.64584,-79.42471,Little Portugal,231.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,4,150,38,4.87,t,t,STR-2304-FRHHHQ,1,1.36,231.0,5.442417710521793,5.442417710521793
929716425118528005,68101401,43.66559,-79.32485,Greenwood-Coxwell,274.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.5 baths,3,87,25,4.96,f,t,STR-2307-HMPPHX,1,1.1,274.0,5.6131281063880705,5.6131281063880705
929722572719620494,481970565,43.78666608834678,-79.33741554782632,Pleasant View,55.0,Private room,Private room in home,2,1.0,1.0,1 shared bath,1,74,7,4.57,t,t,STR-2209-JGZVHM,4,0.25,55.0,4.007333185232471,4.007333185232471
929765189763552395,5098869,43.76491,-79.41641,Lansing-Westgate,80.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,28,62,8,4.5,f,f,Unknown,1,0.43,80.0,4.382026634673881,4.382026634673881
929788979096760239,481970565,43.784551725028976,-79.33748161199226,Pleasant View,49.0,Private room,Private room in home,2,1.0,1.0,1 private bath,28,92,11,5.0,f,t,Unknown,4,0.43,49.0,3.8918202981106265,3.8918202981106265
929789586278462201,481970565,43.785142015594296,-79.3356472973099,Pleasant View,60.0,Private room,Private room in home,2,1.0,1.0,1 shared bath,1,69,14,4.93,t,t,STR-2209-JGZVHM,4,0.5,60.0,4.0943445622221,4.0943445622221
929880629574513103,32550714,43.71798,-79.24658,Cliffcrest,50.0,Private room,Private room in guest suite,2,1.0,1.0,1 shared bath,28,159,24,4.63,f,f,STR-2209-FZLRVD,3,0.87,50.0,3.912023005428146,3.912023005428146
929909810193077634,37422795,43.64604,-79.44467,Roncesvalles,72.0,Private room,Private room in home,3,1.0,2.0,1 private bath,28,327,113,4.77,f,t,STR-2307-GVFBHV,2,4.03,72.0,4.276666119016055,4.276666119016055
929956885501266251,41364932,43.67038,-79.39442,Annex,182.0,Entire home/apt,Entire condo,2,1.0,1.0,1 bath,31,353,79,4.87,f,t,STR-2307-HLGHHX,1,2.85,182.0,5.204006687076795,5.204006687076795
929996948475455753,521020873,43.644783622909536,-79.39181556998399,Waterfront Communities-The Island,61.0,Private room,Private room in rental unit,2,1.0,1.0,1 shared bath,30,365,1,5.0,f,f,Unknown,2,0.04,61.0,4.110873864173311,4.110873864173311
930017921569042505,420329141,43.7563783,-79.1793885,Guildwood,158.0,Entire home/apt,Entire home,4,3.0,0.0,1.5 baths,28,179,15,4.2,f,f,STR-2307-JGTHHZ,1,0.55,158.0,5.062595033026967,5.062595033026967
930350071501140119,512840419,43.68251,-79.48819,Rockcliffe-Smythe,54.0,Private room,Private room in home,1,1.0,2.0,2 shared baths,28,365,3,5.0,t,f,STR-2303-FGMBHP,9,0.11,54.0,3.9889840465642745,3.9889840465642745
930396385284584842,49270488,43.64371948884462,-79.40228418623046,Waterfront Communities-The Island,130.0,Entire home/apt,Entire condo,2,1.0,2.0,1 bath,28,286,8,4.88,f,t,Unknown,1,0.33,130.0,4.867534450455582,4.867534450455582
930443432729924146,323347545,43.7970028,-79.36111799999999,Hillcrest Village,30.0,Private room,Private room in home,1,1.0,1.0,1 private bath,30,250,6,4.17,f,f,Unknown,2,0.23,32.0,3.4011973816621555,3.4657359027997265
930495227384094908,239677286,43.64868,-79.3877,Waterfront Communities-The Island,205.0,Entire home/apt,Entire condo,4,1.0,2.0,1 bath,3,352,44,4.98,t,t,STR-2307-GYWVHV,2,2.09,205.0,5.3230099791384085,5.3230099791384085
930529506637005180,333106425,43.6576902,-79.5287513,Edenbridge-Humber Valley,43.0,Private room,Private room in home,4,1.0,2.0,1 bath,28,364,2,2.5,f,f,STR-2208-JGGVHM,23,0.07,43.0,3.7612001156935624,3.7612001156935624
930608629499018594,524355590,43.66966,-79.39091,Annex,215.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,1,175,85,4.79,t,f,STR-2508-HQCYBX,1,3.0,215.0,5.3706380281276624,5.3706380281276624
930677099525810472,270307688,43.78489,-79.42852,Newtonbrook West,59.0,Private room,Private room in home,2,1.0,1.0,1 bath,28,269,0,4.89,f,f,STR-2307-FTMHHQ,1,0.87,59.0,4.07753744390572,4.07753744390572
931087684260060136,521978528,43.65198,-79.39371,Kensington-Chinatown,170.0,Private room,Private room in home,3,1.0,2.0,1 private bath,2,317,17,4.94,f,t,STR-2112-JGPRVM,3,1.02,170.0,5.135798437050262,5.135798437050262
931089563926117417,521978528,43.650403395617175,-79.39597374222694,Kensington-Chinatown,211.0,Private room,Private room in home,2,1.0,1.0,1 private bath,2,318,24,4.96,f,t,STR-2112-JGPRVM,3,1.28,211.0,5.351858133476067,5.351858133476067
931119460056014636,88617750,43.727788008008005,-79.41457360882409,Lawrence Park North,200.0,Private room,Private room in home,3,1.0,1.0,1 private bath,28,269,0,4.89,f,f,STR-2307-FVFBHR,1,0.87,200.0,5.298317366548036,5.298317366548036
931150095360740231,524492984,43.7711088,-79.1718059,West Hill,288.0,Entire home/apt,Entire home,8,3.0,3.0,1 bath,28,364,0,4.89,t,f,Unknown,1,0.87,288.0,5.662960480135946,5.662960480135946
931527381592796763,19310553,43.7934971583106,-79.28101098437423,Agincourt South-Malvern West,63.0,Private room,Private room in home,2,1.0,1.0,1 shared bath,28,180,7,5.0,f,f,STR-2206-JBYKVM,3,0.26,63.0,4.143134726391533,4.143134726391533
931538603042320468,19310553,43.7934,-79.28117,Agincourt South-Malvern West,68.0,Private room,Private room in home,2,1.0,1.0,1 shared bath,28,180,5,4.6,f,f,STR-2206-JBYKVM,3,0.18,68.0,4.219507705176107,4.219507705176107
931549891905439989,19310553,43.79422,-79.28123,Agincourt South-Malvern West,80.0,Private room,Private room in home,2,1.0,1.0,1 bath,28,180,3,5.0,f,f,STR-2206-JBYKVM,3,0.11,80.0,4.382026634673881,4.382026634673881
931916969457548014,412381053,43.6386,-79.41742,Niagara,261.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,90,269,0,4.89,f,f,STR-2307-FGMHHP,1,0.87,261.0,5.564520407322694,5.564520407322694
932024934512111785,524726556,43.6818311,-79.28525259999999,East End-Danforth,83.0,Entire home/apt,Entire guest suite,2,1.0,1.0,1 bath,28,237,52,4.87,f,f,STR-2307-HYYBHZ,1,1.87,83.0,4.418840607796598,4.418840607796598
932120901811154571,524752902,43.7908232,-79.25112560000001,Agincourt South-Malvern West,75.0,Private room,Private room in home,2,1.0,1.0,1 private bath,2,73,77,4.94,f,t,STR-2304-HHJPHW,4,2.72,75.0,4.31748811353631,4.31748811353631
932190686405264310,131315306,43.66316,-79.387,Bay Street Corridor,240.0,Entire home/apt,Entire rental unit,6,2.0,3.0,2 baths,28,39,0,4.89,f,f,Unknown,2,0.87,240.0,5.480638923341991,5.480638923341991
932682184414092139,11345136,43.69486579962136,-79.45343741320096,Caledonia-Fairbank,55.0,Private room,Private room in home,1,1.0,1.0,1 private bath,28,270,4,4.75,f,f,Unknown,1,0.15,55.0,4.007333185232471,4.007333185232471
932696493348758630,69212405,43.66557113781028,-79.33992872834324,South Riverdale,100.0,Entire home/apt,Entire home,2,1.0,1.0,1 bath,28,129,13,4.92,f,t,Unknown,1,0.48,100.0,4.605170185988092,4.605170185988092
932698474075052299,524903124,43.63311,-79.51834,Stonegate-Queensway,65.0,Entire home/apt,Entire home,2,1.0,1.0,1 bath,28,142,23,5.0,f,t,STR-2307-GJHPHS,2,0.83,65.0,4.174387269895637,4.174387269895637
932709706535619519,524752902,43.79000632174012,-79.25063196569681,Agincourt South-Malvern West,62.0,Private room,Private room in home,2,1.0,1.0,1 shared bath,2,50,38,4.92,f,t,STR-2304-HHJPHW,4,1.34,62.0,4.127134385045092,4.127134385045092
932713286007684648,82569874,43.73777,-79.59767,West Humber-Clairville,65.0,Entire home/apt,Entire home,2,1.0,1.0,1 bath,28,179,0,4.89,f,t,Unknown,9,0.87,65.0,4.174387269895637,4.174387269895637
932870498729391337,524965380,43.6475172,-79.39270309999999,Waterfront Communities-The Island,226.0,Entire home/apt,Entire rental unit,5,2.0,3.0,1 bath,3,194,86,4.8,f,t,STR-2307-HJZHHX,1,3.05,226.0,5.420534999272286,5.420534999272286
932885852610327999,518718551,43.64120944873378,-79.39808229009684,Waterfront Communities-The Island,96.0,Private room,Private room in rental unit,1,1.0,1.0,1 shared bath,28,70,62,4.89,f,t,STR-2305-JGMDVZ,2,2.19,96.0,4.564348191467836,4.564348191467836
933169333449653243,512840419,43.6846,-79.49,Mount Dennis,49.0,Private room,Private room in home,2,1.0,1.0,2 shared baths,28,365,2,5.0,t,f,STR-2303-FGMBHP,9,0.07,49.0,3.8918202981106265,3.8918202981106265
933263260636373087,138183936,43.649392,-79.3870608,Waterfront Communities-The Island,343.0,Entire home/apt,Entire condo,5,2.0,3.0,1 bath,2,182,94,4.97,f,t,STR-2306-HVQRVY,1,3.43,343.0,5.8377304471659395,5.8377304471659395
933275727591555081,524752902,43.7908232,-79.25112560000001,Agincourt South-Malvern West,53.0,Private room,Private room in home,1,1.0,1.0,1 shared bath,2,69,59,4.98,f,t,STR-2304-HHJPHW,4,2.08,53.0,3.970291913552122,3.970291913552122
933344792158417693,525090310,43.6417442,-79.3819559,Waterfront Communities-The Island,101.0,Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,28,308,47,4.68,f,f,STR-2310-FQZPHQ,1,1.98,101.0,4.61512051684126,4.61512051684126
933378737863155048,524752902,43.7908232,-79.25112560000001,Agincourt South-Malvern West,50.0,Private room,Private room in home,1,1.0,1.0,2 baths,28,70,3,5.0,f,t,STR-2304-HHJPHW,4,0.11,50.0,3.912023005428146,3.912023005428146
933529625658376226,523910303,43.6429622,-79.3806142,Waterfront Communities-The Island,86.0,Entire home/apt,Entire condo,4,1.0,1.0,1 bath,28,116,110,4.65,f,f,STR-2306-GTWRVV,1,3.91,86.0,4.454347296253507,4.454347296253507
933532471021940547,110704189,43.66905202949855,-79.45112755866188,Weston-Pellam Park,275.0,Entire home/apt,Entire home,4,2.0,6.0,2 baths,28,314,2,4.5,f,t,Unknown,4,0.12,275.0,5.616771097666572,5.616771097666572
933566567667486829,364099774,43.6416724,-79.3827158,Waterfront Communities-The Island,144.0,Entire home/apt,Entire rental unit,5,1.0,3.0,1 bath,28,160,1,2.0,t,f,STR-2303-JBCPHZ,7,0.42,144.0,4.969813299576001,4.969813299576001
933598920419195647,525165264,43.76608363131815,-79.52185317704694,Black Creek,180.0,Entire home/apt,Entire home,4,1.0,1.0,1 bath,28,269,0,4.89,f,f,STR-2306-GSRXVT,1,0.87,180.0,5.19295685089021,5.19295685089021
933883896938707339,28587769,43.6659425,-79.30444779999999,The Beaches,49.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,28,109,12,5.0,f,t,Unknown,7,0.45,49.0,3.8918202981106265,3.8918202981106265
934011298683673378,161147976,43.71209899999999,-79.3959397,Mount Pleasant West,99.0,Private room,Private room in rental unit,2,1.0,1.0,1 bath,28,179,0,4.89,f,f,Exempt,1,0.87,99.0,4.59511985013459,4.59511985013459
934207350396830073,129788150,43.69666193152263,-79.31405726280981,Woodbine-Lumsden,148.0,Entire home/apt,Entire home,2,1.0,1.0,1 bath,1,179,156,4.84,f,t,STR-2305-FRPKVQ,1,5.59,148.0,4.997212273764115,4.997212273764115
934262253950294285,274009949,43.77374,-79.38585,Bayview Village,94.0,Entire home/apt,Entire guest suite,2,1.0,1.0,1 bath,28,90,26,4.88,f,f,STR-2311-FVZPHR,1,1.36,94.0,4.543294782270004,4.543294782270004
934268909497907607,512840419,43.682524099196144,-79.49016234009252,Rockcliffe-Smythe,41.0,Private room,Private room in home,1,1.0,1.0,2 shared baths,28,270,1,4.0,f,f,STR-2303-FGMBHP,9,0.04,41.0,3.713572066704308,3.713572066704308
934401957646809592,525377863,43.74776,-79.55257,Humbermede,46.0,Private room,Private room in home,1,1.0,1.0,1 shared bath,28,364,4,4.5,f,f,Unknown,1,0.17,46.0,3.828641396489095,3.828641396489095
934410337669816298,304167639,43.7822,-79.36392,Don Valley Village,88.0,Entire home/apt,Entire rental unit,3,0.0,2.0,1 bath,4,34,8,3.75,f,Unknown,STR-2502-HPBPPX,6,0.69,88.0,4.477336814478207,4.477336814478207
934762487582256596,525474335,43.67144,-79.39382,Annex,84.0,Entire home/apt,Entire condo,3,1.0,2.0,1 bath,28,78,23,4.96,f,f,STR-2306-HFCRVW,1,0.84,84.0,4.430816798843313,4.430816798843313
934858359458422305,341453494,43.64722,-79.40682,Trinity-Bellwoods,124.0,Private room,Private room in guest suite,1,1.0,1.0,1 private bath,1,84,107,4.72,f,f,STR-2309-FZFDVR,2,4.39,124.0,4.820281565605037,4.820281565605037
934951481186249108,170675346,43.66641629999999,-79.4122835,Annex,667.0,Entire home/apt,Entire home,8,4.0,4.0,2 baths,3,100,38,4.97,f,t,STR-2308-GKQXVT,1,1.85,667.0,6.502790045915623,6.502790045915623
935106561297605530,352539297,43.6652956,-79.51979229999999,Edenbridge-Humber Valley,533.0,Entire home/apt,Entire home,8,4.0,4.0,2 baths,30,364,0,4.89,f,f,Unknown,1,0.87,533.0,6.278521424165844,6.278521424165844
935166617412281630,525466181,43.641506657043685,-79.3985560778365,Waterfront Communities-The Island,344.0,Entire home/apt,Entire condo,5,1.0,3.0,1 bath,28,50,7,4.43,f,f,STR-2306-FQYBHQ,2,0.34,344.0,5.840641657373398,5.840641657373398
935311623114465174,525619624,43.640735444941406,-79.39643128996434,Waterfront Communities-The Island,129.0,Private room,Private room in condo,6,1.0,2.0,1 private bath,2,349,95,4.73,f,f,STR-2306-FDPPHP,1,3.35,129.0,4.859812404361672,4.859812404361672
935320098687869974,253678734,43.63712171686801,-79.44112120125001,South Parkdale,210.0,Entire home/apt,Entire rental unit,6,3.0,2.0,1.5 baths,31,269,0,4.89,f,f,Unknown,24,0.87,210.0,5.3471075307174685,5.3471075307174685
935426117869066205,198372590,43.63752937026381,-79.40616020393846,Niagara,1430.0,Entire home/apt,Entire condo,6,2.0,3.0,2 baths,28,365,3,5.0,f,f,STR-2305-FVDXVR,1,0.11,900.0,7.265429723253953,6.802394763324311
935497485785907780,525680085,43.65859069115932,-79.45298160174937,High Park North,146.0,Entire home/apt,Entire guest suite,2,1.0,1.0,1 bath,3,256,72,5.0,f,t,STR-2307-GCLBHS,1,2.61,146.0,4.983606621708336,4.983606621708336
935632332729866007,525723480,43.64850772132221,-79.40649095087362,Trinity-Bellwoods,484.0,Entire home/apt,Entire rental unit,12,3.0,8.0,2 baths,2,344,77,4.75,t,f,STR-2304-HDZBHW,1,2.93,484.0,6.182084906716632,6.182084906716632
935727299925816210,525746459,43.76072,-79.49562,York University Heights,100.0,Private room,Private room in home,3,1.0,1.0,2 shared baths,1,360,15,4.8,t,t,STR-2304-GBHHHR,5,0.54,100.0,4.605170185988092,4.605170185988092
936094881610665141,525830257,43.66234010000002,-79.38592271462936,Bay Street Corridor,431.0,Entire home/apt,Entire condo,4,1.0,2.0,1 bath,1,194,52,4.92,f,t,STR-2306-GBKXVR,1,1.84,431.0,6.066108090103747,6.066108090103747
936164633333873900,137406673,43.64127648667261,-79.3824967495857,Waterfront Communities-The Island,129.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,28,99,8,4.88,f,t,Unknown,2,0.3,129.0,4.859812404361672,4.859812404361672
936197311784736226,525866275,43.68134941173725,-79.28985672279927,East End-Danforth,196.0,Entire home/apt,Entire rental unit,4,2.0,2.0,1 bath,30,364,0,4.89,f,f,Unknown,1,0.87,196.0,5.278114659230517,5.278114659230517
936200205099261801,77511468,43.662466244368,-79.34679340697372,South Riverdale,390.0,Entire home/apt,Entire home,6,3.0,3.0,2.5 baths,31,263,0,4.89,f,f,Unknown,2,0.87,390.0,5.966146739123692,5.966146739123692
936212931629096113,524657274,43.74967495941237,-79.37395941282108,Banbury-Don Mills,105.0,Private room,Private room in home,2,1.0,1.0,1 private bath,1,16,15,5.0,f,t,STR-2303-HXYXVY,1,2.04,105.0,4.653960350157523,4.653960350157523
936255401258534650,68365913,43.637773857730686,-79.40456738836214,Niagara,262.0,Entire home/apt,Entire rental unit,4,1.0,2.0,1 bath,1,242,79,4.87,f,t,STR-2305-FHGDVP,1,2.94,262.0,5.568344503761097,5.568344503761097
936259626641406823,413292182,43.66967744706526,-79.37400236879124,North St.James Town,120.0,Entire home/apt,Entire rental unit,4,1.0,1.0,1 bath,28,365,0,4.89,t,f,Exempt,1,0.87,120.0,4.787491742782046,4.787491742782046
936279371091836290,525746459,43.7598344,-79.4945771,York University Heights,75.0,Private room,Private room in home,2,1.0,1.0,2 shared baths,1,360,16,4.81,t,t,STR-2304-GBHHHR,5,0.58,75.0,4.31748811353631,4.31748811353631
936400822415446954,525746459,43.7598344,-79.4945771,York University Heights,75.0,Private room,Private room in home,3,1.0,1.0,2 shared baths,1,358,22,4.91,t,t,STR-2304-GBHHHR,5,0.78,75.0,4.31748811353631,4.31748811353631
936417176507734115,466583617,43.64049809999999,-79.3974313,Waterfront Communities-The Island,339.0,Entire home/apt,Entire rental unit,4,2.0,3.0,1 bath,28,231,11,4.73,f,f,STR-2307-GPVPHT,3,0.4,339.0,5.82600010738045,5.82600010738045
936876675893600078,369314215,43.6448934,-79.42648779999999,Little Portugal,259.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,28,285,1,5.0,f,f,Unknown,2,0.05,259.0,5.556828061699537,5.556828061699537
936892371291150348,20378966,43.65139,-79.5073,Kingsway South,426.0,Entire home/apt,Entire home,10,5.0,5.0,3 baths,28,358,0,4.89,f,f,STR-2307-JDCVHZ,2,0.87,426.0,6.054439346269371,6.054439346269371
936917948803602418,62790922,43.7572739,-79.3942412,St.Andrew-Windfields,165.0,Entire home/apt,Entire home,8,3.0,2.0,1 bath,28,363,8,5.0,f,t,Unknown,1,0.43,165.0,5.10594547390058,5.10594547390058
