id,graph_c_louvain_community
955270870919295357,11
955387642721863277,11
955725168481389942,12
955770084333824133,11
955808731508751522,11
955866664424393141,11
955869427399584774,0
955884665882199945,11
955884834329776786,11
956449440377428435,14
956496813198247370,0
956527780403149357,0
956660647809747309,11
956692825221837999,11
956703061804104002,11
956730531078090911,3
956890411360955400,11
957092591716139780,11
957103694458846727,3
957145237927668559,11
957385060935929790,11
957390875207811892,14
957504696437150814,1
957561302941532485,11
957770174182216988,11
957986913216093112,0
958049685799062393,11
958113924022614754,0
958156528368766814,0
958237203872732466,0
958238430775675593,0
958255200006280489,3
958355713858259588,15
958530923468559917,14
958560966254272617,11
958601397235509128,10
958734952468173525,4
958735180862952742,11
958754177385359955,3
958787664577800351,14
958840126581514405,12
958922036248943173,3
958925812003228538,0
959032214815689510,6
959192163585096462,5
959260302603940909,14
959287474815784338,0
959393230012955817,11
959535416900025370,11
959651465012744954,11
959694210477151060,11
960011346837327598,11
960056399160498288,1
960090718403383041,11
960205916730187733,5
960364193181100371,0
960450546037099527,11
960779608030704257,3
960783713148259250,13
960909641316138624,2
960922373233288270,13
961159300919461413,7
961580811979259483,11
961614707433082335,0
961618455758938545,11
961649851297702269,0
961650925253950727,3
961727587342697117,14
961754416256224508,11
961796164812816014,7
961824642935788234,11
961861412783492370,12
962147229037378721,11
962187673912595348,7
962216102052525443,0
962339419138593135,4
962471025953497588,11
962505643320469069,13
962560855880033880,11
962598652326206829,11
962884105867046356,11
962950305254584737,10
962984186813594916,11
963021462018219458,10
963091525506257462,11
963098123855687285,11
963100736128926166,11
963198224459051070,13
963234259331653054,9
963242213183392238,11
963603413805607291,11
963626544430567957,1
963674352378972387,11
963753574244764340,12
963843114094721430,11
963943630597263188,7
963944778636491758,11
963953541664421626,11
963961882935621179,11
963986393898165556,5
963992081051937043,11
964043887052330727,0
964446513754100982,3
964528890762679418,9
964532357423896755,9
964540513463200487,11
964556000231577983,11
964637465519487574,7
964665430339763448,12
965121180035552506,11
965141504861359445,11
965186163693911596,11
965225931680971165,0
965246485498853251,5
965498122854978479,4
965918526919905622,1
966069322996094459,5
966183667742529223,11
966230197779028379,7
966526299952710909,1
966551057484087632,3
966615819834894499,3
966876270901863224,0
966899061507042972,11
966931749664760124,0
967441523547950223,11
967623693590952301,11
967670525510505081,11
967928902226273037,0
968095907287290890,11
968113863798553885,5
968154638811194023,11
968212260790834713,13
968245015996548729,0
968278605003068825,14
968407400099426286,11
968640788465580959,11
968785318522848533,11
968831043930913402,0
969038351939849808,11
969070234832182347,2
969408667251276036,14
969432929194337156,11
969447940896063060,1
969455592772672458,10
969467201189871316,14
969476051781581252,11
969573768778584913,11
969669821945397211,0
969780937485361528,0
970199302003314290,1
970253429028345755,11
970258994697061567,11
970505667352624065,12
970549105055418153,3
970650775078202294,11
970869360419506397,3
970899860784159160,11
971036327488475929,11
971118013839277184,11
971149214471158083,9
971157852051822202,11
971165350380147280,11
971216754177673357,11
971253313038618989,3
971413931198580589,15
971484444068357193,15
971667520745272403,11
971827603628065115,15
971888977984170656,11
972100931001286896,11
972342451905685213,11
972385756652169723,11
972410745290956598,7
972500768049873731,11
972500951555303837,0
972600031883353692,14
973141995179010421,11
973160569077227784,15
973215100259413347,12
973249504876617210,5
973258588635134946,0
973279569523990709,10
973347526292308495,10
973354770675105036,5
973378020512740712,11
973425351787364900,0
973444969956616798,3
973481593979252667,11
973738634993050731,11
973908151595397813,4
974036079872336351,11
974049789535172660,11
974176438447807129,7
974199496408928052,11
974208848664250820,11
974511677930148648,11
974642337230752897,11
974883993994263478,11
975179836660569128,12
975441138519227660,5
975591747672052858,0
975929340169150576,11
976025939324027552,11
976030251117481991,11
976059486116575487,7
976151839899448903,5
976735310426793895,0
976853600200303475,14
976982884077968677,11
977012617840778400,0
977040904506263672,11
977146718504832363,11
977634153554004005,9
977710003432084289,5
977717842484136388,7
977782347600035389,3
977847863895576825,3
977870810249626934,5
978411632217220787,11
978441440999478843,11
978495156744591355,1
978504677134421960,11
978523403567023481,1
978795181354622663,11
978797651617313164,11
978811360168230554,11
978973619006287733,10
979067597811445456,0
979172935145419254,11
979178534785804384,5
979631412931796481,1
979632294931508453,1
979699521253768266,1
979703396176235332,1
979723598567059847,11
979803827426296765,11
979930728680749025,1
980094570173177625,11
980112757177061846,11
980152345951900209,7
980317008529496303,11
980494024285957843,11
980567396753443802,11
980600056625814693,7
980617058758804556,11
980632105387412947,1
980692418137999543,11
980745879572353585,11
980755424970469807,0
981119833049310876,3
981138437224579488,0
981174040049092814,11
981195944141139538,11
981252075868886382,0
981309950145764051,11
981932317452613712,11
981979548632717042,12
982008679903915826,1
982176001975986823,11
982484273886517990,13
982569073049327199,9
982593760391869807,3
982945382847132839,14
982946310667878510,11
983165513214209344,3
983262132282059751,15
983311096315523011,1
983327341209779984,11
983376026267645944,11
983379950848237626,11
983416283560025967,15
983480259980689600,4
983496672623848532,9
983645518700239566,11
983923287488607572,11
983952978098516161,0
983982190874580850,10
983987525844013375,11
984057912078430020,11
984063508653151156,0
984110156555883860,3
984212932978782911,0
984273982375175683,11
984302799631498627,11
984318524588022098,0
984370622811729163,11
984380764159147634,9
984658525159465577,0
984766271944726381,3
984861886897696810,11
985037653961621106,11
985038783214600021,11
985383397278952506,15
985409006297689029,5
985474931264353196,2
985489733132420175,15
985728095816190325,11
985734708685719572,0
985794827154881756,11
985813200991940875,11
986078121883153158,11
986101033161971992,11
986136475488598180,11
986140618287948880,11
986291572039075491,3
986357067172837760,11
986426907371215728,11
986436432562315672,11
986481629969457783,11
986577946638286106,1
986606643924380599,1
986811440087193908,11
986978255326125000,11
986978396509683041,5
987064635596707064,11
987552695810006849,11
987585937025766752,0
987886873361185265,3
987897473522668496,11
988032309511932762,11
988053571058739393,11
988231306506887730,11
988329042597822444,7
988389721531349276,12
988421884102889818,5
988499379052248759,11
988511273225098780,13
988525539078797057,12
988590635519271656,11
989180435520680746,1
989347179295460854,0
989432488686208550,11
989688865996780009,11
989921959235254626,12
989974783352383877,12
989984074915210693,11
990023311973467708,11
990048372806520122,14
990113302944912411,0
990446250255803957,11
990530361624570924,11
990771220858576212,11
990800492077840048,12
990842627919028295,5
990863899126662424,12
991201885433804010,11
991315283739197592,0
991466504750885881,11
991576500019959970,11
991985742540763778,0
991988631021049788,11
991997233569599162,11
992098868188124540,11
992284669191741526,1
992322521584203903,11
992419332795476255,11
992563335502549570,0
992700114832294331,7
992745308111236556,11
992845106496852908,15
992849126407546930,11
992942278446723503,0
993043184523332329,5
993399327460978732,0
993422681528803918,15
993436300532009853,14
993508644361255468,11
993514714025832497,5
993626903426524182,0
993656516983703448,2
993661144290166003,7
993670895795804228,11
993745076343506756,11
993760585191644528,1
993764429288123030,11
993772658892031954,11
994138083943252721,0
994144421539536872,10
994162345844176860,11
994192650699347953,6
994247242288137205,1
994342017993980950,2
994373982680817217,11
994391230515059526,0
994412275070375457,11
994434124030916931,11
994510859318092477,11
994850352855897866,1
994891919555380579,11
994918778910556562,3
995014912763336760,0
995025808935724176,12
995100630699702302,3
995124387865881849,9
995495606691313313,11
995530260107340415,7
995538333177575061,11
995584003243080252,1
995658042381617641,0
995694697959890126,12
995802424209315893,0
995809989993264848,3
995913154307481138,11
996270459102744113,3
996433891913514170,0
996447415887461676,11
996455805656165718,0
996478729739140692,11
996592495169987640,5
996960203373537389,0
996977442239394760,0
997081952733411494,14
997088959608664823,6
997224871677173374,12
997746068042067082,11
997777821618050986,11
997810555056533240,11
997862809261884559,11
998020653617989506,11
998074437946361524,5
998091118357340333,4
998294000723712648,11
998294005828790699,11
998294014362709475,11
998426122461333985,15
998441776441045094,11
998472637360870263,11
998515007070027782,3
998576031366953272,0
998626241499255404,11
998758930256019010,0
998834351163558008,0
998884961730348246,14
999208238779520557,5
999307962710694427,11
999350896955382448,11
999364189872948955,11
999568126834124029,5
999885632641226463,11
999905311216447233,11
999949113888385616,5
999980707820268957,7
1000005988728121190,0
1000105512731018201,12
1000155028672197263,5
1000717010650568978,0
1000783987028039175,11
1000838255197391345,11
1000843295348465849,11
1000872331679411536,7
1000883370593489237,11
1000959140422909679,11
1001004237436179927,11
1001024551604803925,7
1001030300049430873,6
1001060869218686555,11
1001112073162562621,11
1001329611676563995,11
1001340469762302440,11
1001342465804748112,11
1001364951752032144,12
1001377847948123348,11
1001454459886904286,10
1001595170038971228,15
1001661852013723322,5
1001671523470970272,14
1001742534528582371,11
1001751730336298450,11
1002021302089111532,5
1002270482954190553,11
1002296153124025324,3
1002298684319141327,11
1002372363818179500,11
1002380238755403746,7
1002900722509922560,11
1002942821090751196,11
1002965018004245711,11
1002984968328638677,0
1002992424634465181,12
1003034561639814019,7
1003249844161421754,11
1003475105329188935,3
1003544650322430221,11
1003577281601436302,5
1003613456215490841,14
1003648033831984719,11
1003658358008361250,11
1003678399148294206,11
1003726523076936734,14
1003801084272462146,0
1003898442459366627,11
1004013699276160240,4
1004187692610642599,1
1004211740352322231,12
1004246552943589635,11
1004248062408721172,11
1004248855480057119,11
1004250252777319277,11
1004266434286117439,5
1004332093263636775,2
1004435559631754548,2
1004437345508770391,12
1004515665713807980,0
1004588217027641652,3
1004945962956898017,11
1004978374099897261,11
1005008505242306661,11
1005029605569029859,11
1005112871203835226,6
1005230896702234298,0
1005690789128832648,5
1005713387177689601,7
1005787488102041520,7
1005868423474912364,11
1005948051865740278,13
1005949368872561782,13
1005980983969205194,12
1006055732018784263,5
1006100738891830458,11
1006590146560831037,7
1006697148348425935,11
1006712988659948852,12
1006741561099559910,11
1006769079052057891,12
1006845173608361784,11
1006856731257006220,11
1006864041779505684,11
